log_ts,departure_time,route_id,trip_id,vehicle_id,vehicle_timestamp,brigade,type,vehicle_trip_id,vehicle_trip_headsign,departure_time_live,stopSequence_live,stop_live,delay,positionData
2022-11-29 14:46:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733132000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,10.0,Łopuszańska 04,7.783333333333333,"{'time': 56265.77750093489, 'stopID': '404904', 'stopName': 'Łopuszańska 04', 'type': 'nextStop', 'stopIdx': 10, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.9209861163049501, 'delay': 467}"
2022-11-29 14:46:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733131000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,7.0,Novotel 01,6.8,"{'time': 56323.87681881869, 'stopID': '403501', 'stopName': 'Novotel 01', 'type': 'nextStop', 'stopIdx': 7, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.865640156822383, 'delay': 408}"
2022-11-29 14:46:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733128000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:46:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733133000.0,5.0,3.0,RA221129/158/TP-OST/DP/15.00__,Witolin,54920.0,24.0,Zamieniecka 04,1.3333333333333333,"{'time': 56653.362063574976, 'stopID': '210204', 'stopName': 'Zamieniecka 04', 'type': 'nextStop', 'stopIdx': 24, 'searchedStopIdx': 8, 'normalizedPercentBetweenStops': 0.740900353194307, 'delay': 80}"
2022-11-29 14:46:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733134000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55114.0,25.0,Pl. Wilsona 04,7.566666666666666,"{'time': 56280, 'stopID': '600304', 'stopName': 'Pl. Wilsona 04', 'stopIdx': 25, 'searchedStopIdx': 7, 'type': 'actualStop', 'delay': 454}"
2022-11-29 14:46:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733133000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55241.0,15.0,Gocławek 02,4.683333333333334,"{'time': 56452.7570181014, 'stopID': '201402', 'stopName': 'Gocławek 02', 'type': 'nextStop', 'stopIdx': 15, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.439641817511684, 'delay': 281}"
2022-11-29 14:47:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733195000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,11.0,Zajezdnia Kleszczowa 02,7.85,"{'time': 56324.18155039371, 'stopID': '409002', 'stopName': 'Zajezdnia Kleszczowa 02', 'type': 'nextStop', 'stopIdx': 11, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.736359173228567, 'delay': 471}"
2022-11-29 14:47:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733191000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,7.0,Novotel 01,7.516666666666667,"{'time': 56340, 'stopID': '403501', 'stopName': 'Novotel 01', 'stopIdx': 7, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 451}"
2022-11-29 14:47:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733197000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:47:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733197000.0,5.0,3.0,RA221129/158/TP-OST/DP/15.00__,Witolin,54937.0,24.0,Zamieniecka 04,1.6166666666666667,"{'time': 56700, 'stopID': '210204', 'stopName': 'Zamieniecka 04', 'stopIdx': 24, 'searchedStopIdx': 8, 'type': 'actualStop', 'delay': 97}"
2022-11-29 14:47:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733197000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55117.0,26.0,Bohomolca 02,7.616666666666666,"{'time': 56340, 'stopID': '607602', 'stopName': 'Bohomolca 02', 'stopIdx': 26, 'searchedStopIdx': 7, 'type': 'actualStop', 'delay': 457}"
2022-11-29 14:47:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733197000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55237.0,15.0,Gocławek 02,4.616666666666666,"{'time': 56520, 'stopID': '201402', 'stopName': 'Gocławek 02', 'stopIdx': 15, 'searchedStopIdx': 6, 'type': 'actualStop', 'delay': 277}"
2022-11-29 14:48:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733233000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,11.0,Zajezdnia Kleszczowa 02,8.216666666666667,"{'time': 56340, 'stopID': '409002', 'stopName': 'Zajezdnia Kleszczowa 02', 'stopIdx': 11, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 493}"
2022-11-29 14:48:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733231000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,7.0,Novotel 01,8.183333333333334,"{'time': 56340, 'stopID': '403501', 'stopName': 'Novotel 01', 'stopIdx': 7, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 491}"
2022-11-29 14:48:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733233000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:48:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733232000.0,5.0,3.0,RA221129/158/TP-OST/DP/15.00__,Witolin,54937.0,25.0,Łukowska 04,1.6166666666666667,"{'time': 56735.38284540037, 'stopID': '210704', 'stopName': 'Łukowska 04', 'type': 'nextStop', 'stopIdx': 25, 'searchedStopIdx': 8, 'normalizedPercentBetweenStops': 0.589714090006142, 'delay': 97}"
2022-11-29 14:48:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733232000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55092.0,27.0,Marymont - Potok 06,7.2,"{'time': 56400, 'stopID': '607706', 'stopName': 'Marymont - Potok 06', 'stopIdx': 27, 'searchedStopIdx': 7, 'type': 'actualStop', 'delay': 432}"
2022-11-29 14:48:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733232000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55272.0,15.0,Gocławek 02,5.2,"{'time': 56520, 'stopID': '201402', 'stopName': 'Gocławek 02', 'stopIdx': 15, 'searchedStopIdx': 6, 'type': 'actualStop', 'delay': 312}"
2022-11-29 14:49:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733309000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,12.0,Ryżowa 04,7.683333333333334,"{'time': 56448.30583902524, 'stopID': '409204', 'stopName': 'Ryżowa 04', 'type': 'nextStop', 'stopIdx': 12, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.601699105695771, 'delay': 461}"
2022-11-29 14:49:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733292000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,7.0,Novotel 01,9.2,"{'time': 56340, 'stopID': '403501', 'stopName': 'Novotel 01', 'stopIdx': 7, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 552}"
2022-11-29 14:49:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733310000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:49:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733309000.0,5.0,3.0,RA221129/158/TP-OST/DP/15.00__,Witolin,54979.0,26.0,Tarnowiecka 02,2.316666666666667,"{'time': 56770.27894381931, 'stopID': '210602', 'stopName': 'Tarnowiecka 02', 'type': 'nextStop', 'stopIdx': 26, 'searchedStopIdx': 8, 'normalizedPercentBetweenStops': 0.171315730321825, 'delay': 139}"
2022-11-29 14:49:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733309000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55049.0,28.0,Os. Potok 02,6.483333333333333,"{'time': 56520, 'stopID': '613302', 'stopName': 'Os. Potok 02', 'stopIdx': 28, 'searchedStopIdx': 7, 'type': 'actualStop', 'delay': 389}"
2022-11-29 14:49:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733314000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55234.0,16.0,Płowiecka 06,4.566666666666666,"{'time': 56640, 'stopID': '201506', 'stopName': 'Płowiecka 06', 'stopIdx': 16, 'searchedStopIdx': 6, 'type': 'actualStop', 'delay': 274}"
2022-11-29 14:50:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733381000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,12.0,Ryżowa 04,8.233333333333333,"{'time': 56487.73512984457, 'stopID': '409204', 'stopName': 'Ryżowa 04', 'type': 'nextStop', 'stopIdx': 12, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.820750721358746, 'delay': 494}"
2022-11-29 14:50:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733372000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,8.0,Sasanki 03,9.716666666666667,"{'time': 56389.1302195482, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.27294566415667204, 'delay': 583}"
2022-11-29 14:50:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733380000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:50:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733380000.0,5.0,3.0,RA221129/158/TP-OST/DP/15.00__,Witolin,55000.0,26.0,Tarnowiecka 02,2.6666666666666665,"{'time': 56820, 'stopID': '210602', 'stopName': 'Tarnowiecka 02', 'stopIdx': 26, 'searchedStopIdx': 8, 'type': 'actualStop', 'delay': 160}"
2022-11-29 14:50:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733381000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55121.0,28.0,Os. Potok 02,7.683333333333334,"{'time': 56520, 'stopID': '613302', 'stopName': 'Os. Potok 02', 'stopIdx': 28, 'searchedStopIdx': 7, 'type': 'actualStop', 'delay': 461}"
2022-11-29 14:50:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733380000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55268.0,17.0,Trakt Lubelski 02,5.133333333333334,"{'time': 56672.57044391772, 'stopID': '201802', 'stopName': 'Trakt Lubelski 02', 'type': 'nextStop', 'stopIdx': 17, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.180946910654004, 'delay': 308}"
2022-11-29 14:51:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733438000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,12.0,Ryżowa 04,8.633333333333333,"{'time': 56520, 'stopID': '409204', 'stopName': 'Ryżowa 04', 'stopIdx': 12, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 518}"
2022-11-29 14:51:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733432000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,8.0,Sasanki 03,10.466666666666667,"{'time': 56404.8527913723, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.36029328540167205, 'delay': 628}"
2022-11-29 14:51:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733434000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:51:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733433000.0,5.0,3.0,RA221129/158/TP-CHR/DP/16.00__,CH Reduta,54840.0,0.0,Witolin 02,0.0,"{'time': 57600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:51:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733436000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55116.0,29.0,Rudzka 02,7.6,"{'time': 56580, 'stopID': '613702', 'stopName': 'Rudzka 02', 'stopIdx': 29, 'searchedStopIdx': 7, 'type': 'actualStop', 'delay': 456}"
2022-11-29 14:51:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733434000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55237.0,17.0,Trakt Lubelski 02,4.616666666666666,"{'time': 56757.40284345893, 'stopID': '201802', 'stopName': 'Trakt Lubelski 02', 'type': 'nextStop', 'stopIdx': 17, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.652238019216242, 'delay': 277}"
2022-11-29 14:52:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733499000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,8.283333333333333,"{'time': 56602.49151884795, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.458286215821925, 'delay': 497}"
2022-11-29 14:52:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733492000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,8.0,Sasanki 03,10.866666666666667,"{'time': 56440.00480091528, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.555582227307136, 'delay': 652}"
2022-11-29 14:52:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733499000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:52:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733497000.0,5.0,3.0,RA221129/158/TP-CHR/DP/16.00__,CH Reduta,54840.0,0.0,Witolin 02,0.0,"{'time': 57600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:52:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733495000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55115.0,30.0,Sobocka 02,7.583333333333333,"{'time': 56640, 'stopID': '613602', 'stopName': 'Sobocka 02', 'stopIdx': 30, 'searchedStopIdx': 7, 'type': 'actualStop', 'delay': 455}"
2022-11-29 14:52:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733497000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55237.0,17.0,Trakt Lubelski 02,4.616666666666666,"{'time': 56820, 'stopID': '201802', 'stopName': 'Trakt Lubelski 02', 'stopIdx': 17, 'searchedStopIdx': 6, 'type': 'actualStop', 'delay': 277}"
2022-11-29 14:53:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733555000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,8.683333333333334,"{'time': 56634.526198862244, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.6362566603458171, 'delay': 521}"
2022-11-29 14:53:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733552000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,8.0,Sasanki 03,11.483333333333333,"{'time': 56463.489007230055, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.686050040166972, 'delay': 689}"
2022-11-29 14:53:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733556000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:53:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733555000.0,5.0,3.0,RA221129/158/TP-CHR/DP/16.00__,CH Reduta,54840.0,0.0,Witolin 02,0.0,"{'time': 57600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:53:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733557000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55137.0,31.0,Klaudyny 01,7.95,"{'time': 56680.46629160895, 'stopID': '608601', 'stopName': 'Klaudyny 01', 'type': 'nextStop', 'stopIdx': 31, 'searchedStopIdx': 7, 'normalizedPercentBetweenStops': 0.674438193482467, 'delay': 477}"
2022-11-29 14:53:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733558000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55251.0,18.0,PKP Wawer 01,4.85,"{'time': 56867.72478074168, 'stopID': '203501', 'stopName': 'PKP Wawer 01', 'type': 'nextStop', 'stopIdx': 18, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.39770650618063, 'delay': 291}"
2022-11-29 14:54:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733616000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,9.416666666666666,"{'time': 56651.129392766314, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.7284966264795321, 'delay': 565}"
2022-11-29 14:54:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733612000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,8.0,Sasanki 03,12.483333333333333,"{'time': 56463.489007230055, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.686050040166972, 'delay': 749}"
2022-11-29 14:54:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733615000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:54:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733617000.0,5.0,3.0,RA221129/158/TP-CHR/DP/16.00__,CH Reduta,54840.0,0.0,Witolin 02,0.0,"{'time': 57600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:54:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733613000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55153.0,32.0,Gwiaździsta 02,8.216666666666667,"{'time': 56720.49339751757, 'stopID': '608202', 'stopName': 'Gwiaździsta 02', 'type': 'nextStop', 'stopIdx': 32, 'searchedStopIdx': 7, 'normalizedPercentBetweenStops': 0.17077831264641902, 'delay': 493}"
2022-11-29 14:54:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733612000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55242.0,18.0,PKP Wawer 01,4.7,"{'time': 56930.34640956165, 'stopID': '203501', 'stopName': 'PKP Wawer 01', 'type': 'nextStop', 'stopIdx': 18, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.919553413013737, 'delay': 282}"
2022-11-29 14:55:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733678000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,10.133333333333333,"{'time': 56670.906373540245, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.838368741890239, 'delay': 608}"
2022-11-29 14:55:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733672000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,8.0,Sasanki 03,13.233333333333333,"{'time': 56478.060715999454, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.7670039777747281, 'delay': 794}"
2022-11-29 14:55:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733674000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:55:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733677000.0,5.0,3.0,RA221129/158/TP-CHR/DP/16.00__,CH Reduta,54840.0,0.0,Witolin 02,0.0,"{'time': 57600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:55:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733675000.0,2.0,3.0,RA221129/157/TP-GWI/DP/14.57__,Gwiaździsta,55139.0,32.0,Gwiaździsta 02,7.983333333333333,"{'time': 56796.96659073343, 'stopID': '608202', 'stopName': 'Gwiaździsta 02', 'type': 'nextStop', 'stopIdx': 32, 'searchedStopIdx': 7, 'normalizedPercentBetweenStops': 0.8080549227785531, 'delay': 479}"
2022-11-29 14:55:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733676000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55280.0,19.0,Solidna 01,5.333333333333333,"{'time': 56956.67753572724, 'stopID': '203601', 'stopName': 'Solidna 01', 'type': 'nextStop', 'stopIdx': 19, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.27795892878738604, 'delay': 320}"
2022-11-29 14:56:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669733742000.0,9.0,3.0,RA221129/517/TP-URN/DP/15.14__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,10.7,"{'time': 56700, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'stopIdx': 13, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 642}"
2022-11-29 14:56:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669733732000.0,6.0,3.0,RA221129/504/TP-MKA/DP/15.21__,Os. Kabaty,54120.0,8.0,Sasanki 03,14.083333333333334,"{'time': 56487.07409704885, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.8170783169380481, 'delay': 845}"
2022-11-29 14:56:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669733741000.0,7.0,3.0,RA221129/127/TP-WLO/DP/16.02__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 57720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:56:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669733740000.0,2.0,3.0,RA221129/157/TP-SZC/DP/16.07__,Szczęśliwice,54660.0,0.0,Gwiaździsta 06,0.0,"{'time': 58020, 'stopID': '608206', 'dropOffType': 1, 'stopName': 'Gwiaździsta 06', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:56:00,54840,158,RA221129/158/TP-OST/DP/15.00__,3/5934,1669733739000.0,5.0,3.0,RA221129/158/TP-CHR/DP/16.00__,CH Reduta,54840.0,0.0,Witolin 02,0.0,"{'time': 57600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 14:56:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669733740000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/15.01,Falenica,55300.0,19.0,Solidna 01,5.666666666666667,"{'time': 57000, 'stopID': '203601', 'stopName': 'Solidna 01', 'stopIdx': 19, 'searchedStopIdx': 6, 'type': 'actualStop', 'delay': 340}"
